OrderDate,Product,Region,Age,Revenue,Quantity,CustomerID,Category
2023-12-30 06:00:00,Headphones,South,58,2427,6,1069,Accessories
2023-12-30 07:00:00,Tablet,North,59,1642,3,1007,Electronics
2023-12-30 08:00:00,Tablet,East,46,224,3,1067,Electronics
2023-12-30 09:00:00,Keyboard,South,31,4375,10,1054,Accessories
2023-12-30 10:00:00,Tablet,West,55,868,3,1009,Electronics
2023-12-30 11:00:00,Keyboard,North,27,4232,5,1065,Accessories
2023-12-30 12:00:00,Phone,North,19,1660,6,1056,Electronics
2023-12-30 13:00:00,Phone,East,20,3387,7,1087,Electronics
2023-12-30 14:00:00,Phone,West,26,2006,8,1098,Electronics
2023-12-30 15:00:00,Phone,West,40,1369,1,1086,Electronics
2023-12-30 16:00:00,Laptop,East,51,4706,9,1089,Electronics
2023-12-30 17:00:00,Tablet,North,40,1725,10,1082,Electronics
2023-12-30 18:00:00,Phone,North,45,3717,4,1067,Electronics
2023-12-30 19:00:00,Smartwatch,North,39,119,10,1095,Wearables
2023-12-30 20:00:00,Phone,West,31,1527,4,1025,Electronics
2023-12-30 21:00:00,Smartwatch,South,33,3202,6,1097,Wearables
2023-12-30 22:00:00,Laptop,South,48,3178,1,1002,Electronics
2023-12-30 23:00:00,Keyboard,East,48,2035,5,1033,Accessories
2023-12-31 00:00:00,Tablet,North,48,4226,7,1027,Electronics
2023-12-31 01:00:00,Monitor,North,33,1416,3,1036,Electronics
2023-12-31 02:00:00,Monitor,West,19,86,10,1019,Electronics
2023-12-31 03:00:00,Smartwatch,South,30,3915,4,1021,Wearables
2023-12-31 04:00:00,Tablet,West,24,1052,4,1076,Electronics
2023-12-31 05:00:00,Phone,North,42,2902,8,1078,Electronics
2023-12-31 06:00:00,Monitor,South,49,2580,5,1086,Electronics
2023-12-31 07:00:00,Smartwatch,North,53,4631,2,1064,Wearables
2023-12-31 08:00:00,Phone,West,48,704,6,1070,Electronics
2023-12-31 09:00:00,Mouse,South,24,4563,4,1048,Accessories
2023-12-31 10:00:00,Smartwatch,South,55,2718,6,1028,Wearables
2023-12-31 11:00:00,Tablet,North,28,1010,9,1017,Electronics
2023-12-31 12:00:00,Tablet,North,44,1872,4,1016,Electronics
2023-12-31 13:00:00,Laptop,South,24,1878,4,1089,Electronics
2023-12-31 14:00:00,Mouse,West,41,913,9,1089,Accessories
2023-12-31 15:00:00,Monitor,North,36,686,8,1001,Electronics
2023-12-31 16:00:00,Keyboard,West,53,3899,9,1009,Accessories
2023-12-31 17:00:00,Keyboard,North,48,4222,10,1092,Accessories
2023-12-31 18:00:00,Keyboard,West,27,3449,6,1031,Accessories
2023-12-31 19:00:00,Keyboard,West,18,512,10,1029,Accessories
2023-12-31 20:00:00,Tablet,South,24,2844,2,1075,Electronics
2023-12-31 21:00:00,Monitor,South,27,3635,10,1070,Electronics
2023-12-31 22:00:00,Laptop,North,34,3728,1,1073,Electronics
2023-12-31 23:00:00,Tablet,North,60,3375,6,1028,Electronics
2024-01-01 00:00:00,Laptop,East,21,3755,4,1002,Electronics
2024-01-01 01:00:00,Laptop,East,26,4091,1,1073,Electronics
2024-01-01 02:00:00,Laptop,East,41,635,10,1002,Electronics
2024-01-01 03:00:00,Headphones,West,36,4907,5,1036,Accessories
2024-01-01 04:00:00,Mouse,North,39,1168,6,1001,Accessories
2024-01-01 05:00:00,Mouse,West,38,4626,9,1007,Accessories
2024-01-01 06:00:00,Mouse,North,19,4577,8,1032,Accessories
2024-01-01 07:00:00,Headphones,South,60,1154,6,1063,Accessories
2024-01-01 08:00:00,Tablet,North,21,323,10,1054,Electronics
2024-01-01 09:00:00,Monitor,West,39,1915,6,1045,Electronics
2024-01-01 10:00:00,Tablet,North,36,533,1,1071,Electronics
2024-01-01 11:00:00,Monitor,West,55,1328,9,1040,Electronics
2024-01-01 12:00:00,Tablet,East,20,4397,3,1095,Electronics
2024-01-01 13:00:00,Laptop,East,50,3686,6,1085,Electronics
2024-01-01 14:00:00,Tablet,South,20,2668,8,1073,Electronics
2024-01-01 15:00:00,Headphones,West,60,3636,3,1085,Accessories
2024-01-01 16:00:00,Tablet,North,54,2260,4,1003,Electronics
2024-01-01 17:00:00,Headphones,South,55,324,3,1014,Accessories
2024-01-01 18:00:00,Tablet,South,53,2978,4,1039,Electronics
2024-01-01 19:00:00,Mouse,East,31,4174,1,1006,Accessories
2024-01-01 20:00:00,Headphones,East,54,1571,1,1044,Accessories
2024-01-01 21:00:00,Tablet,South,49,2001,8,1056,Electronics
2024-01-01 22:00:00,Monitor,South,43,155,1,1043,Electronics
2024-01-01 23:00:00,Phone,East,58,1763,9,1095,Electronics
2024-01-02 00:00:00,Headphones,South,47,3471,7,1001,Accessories
2024-01-02 01:00:00,Phone,North,33,156,2,1019,Electronics
2024-01-02 02:00:00,Tablet,West,51,3147,9,1046,Electronics
2024-01-02 03:00:00,Keyboard,North,50,3637,7,1058,Accessories
2024-01-02 04:00:00,Headphones,South,48,4054,10,1071,Accessories
2024-01-02 05:00:00,Mouse,East,26,4390,5,1063,Accessories
2024-01-02 06:00:00,Monitor,South,37,3999,9,1005,Electronics
2024-01-02 07:00:00,Phone,South,42,957,5,1087,Electronics
2024-01-02 08:00:00,Phone,East,24,4921,7,1095,Electronics
2024-01-02 09:00:00,Laptop,North,43,1440,8,1077,Electronics
2024-01-02 10:00:00,Tablet,South,31,2231,5,1006,Electronics
2024-01-02 11:00:00,Laptop,North,18,4941,8,1079,Electronics
2024-01-02 12:00:00,Headphones,East,30,3917,6,1042,Accessories
2024-01-02 13:00:00,Laptop,East,36,1483,3,1079,Electronics
2024-01-02 14:00:00,Phone,West,33,3146,10,1008,Electronics
2024-01-02 15:00:00,Tablet,West,51,2701,2,1019,Electronics
2024-01-02 16:00:00,Laptop,South,32,2848,5,1088,Electronics
2024-01-02 17:00:00,Headphones,West,60,3862,9,1060,Accessories
2024-01-02 18:00:00,Smartwatch,North,21,575,4,1095,Wearables
2024-01-02 19:00:00,Mouse,South,19,1601,6,1078,Accessories
2024-01-02 20:00:00,Headphones,South,19,3366,7,1073,Accessories
2024-01-02 21:00:00,Monitor,West,55,2358,6,1001,Electronics
2024-01-02 22:00:00,Monitor,East,23,4770,1,1035,Electronics
2024-01-02 23:00:00,Keyboard,East,36,3443,9,1051,Accessories
2024-01-03 00:00:00,Monitor,North,32,3954,7,1025,Electronics
2024-01-03 01:00:00,Monitor,South,38,2169,10,1051,Electronics
2024-01-03 02:00:00,Tablet,South,28,3027,3,1078,Electronics
2024-01-03 03:00:00,Keyboard,West,57,826,3,1009,Accessories
2024-01-03 04:00:00,Laptop,West,37,2582,8,1100,Electronics
2024-01-03 05:00:00,Keyboard,North,57,2641,1,1077,Accessories
2024-01-03 06:00:00,Phone,West,32,1924,3,1098,Electronics
2024-01-03 07:00:00,Headphones,East,19,3757,6,1074,Accessories
2024-01-03 08:00:00,Laptop,North,49,2969,3,1015,Electronics
2024-01-03 09:00:00,Phone,South,35,1505,6,1067,Electronics
2024-01-03 10:00:00,Phone,East,24,2961,5,1098,Electronics
2024-01-03 11:00:00,Smartwatch,East,46,3682,2,1025,Wearables
2024-01-03 12:00:00,Phone,East,54,2511,2,1099,Electronics
2024-01-03 13:00:00,Phone,East,54,2484,1,1067,Electronics
2024-01-03 14:00:00,Headphones,North,59,4295,6,1054,Accessories
2024-01-03 15:00:00,Keyboard,West,44,4406,6,1035,Accessories
2024-01-03 16:00:00,Keyboard,North,38,1247,7,1068,Accessories
2024-01-03 17:00:00,Headphones,South,35,2697,3,1097,Accessories
2024-01-03 18:00:00,Phone,North,44,1192,5,1070,Electronics
2024-01-03 19:00:00,Phone,North,42,3484,2,1025,Electronics
2024-01-03 20:00:00,Smartwatch,North,27,4994,3,1049,Wearables
2024-01-03 21:00:00,Mouse,East,50,4747,7,1018,Accessories
2024-01-03 22:00:00,Monitor,North,57,447,7,1053,Electronics
2024-01-03 23:00:00,Tablet,South,49,971,8,1076,Electronics
2024-01-04 00:00:00,Phone,West,30,4314,7,1054,Electronics
2024-01-04 01:00:00,Smartwatch,West,40,3042,9,1011,Wearables
2024-01-04 02:00:00,Laptop,East,24,903,1,1053,Electronics
2024-01-04 03:00:00,Tablet,West,51,893,10,1090,Electronics
2024-01-04 04:00:00,Phone,East,56,969,5,1025,Electronics
2024-01-04 05:00:00,Smartwatch,West,42,2627,1,1050,Wearables
2024-01-04 06:00:00,Phone,West,28,3595,6,1057,Electronics
2024-01-04 07:00:00,Monitor,West,27,3952,10,1086,Electronics
2024-01-04 08:00:00,Tablet,South,39,2095,7,1061,Electronics
2024-01-04 09:00:00,Tablet,South,27,1952,5,1009,Electronics
2024-01-04 10:00:00,Mouse,West,46,4501,8,1059,Accessories
2024-01-04 11:00:00,Smartwatch,West,38,2870,1,1091,Wearables
2024-01-04 12:00:00,Headphones,North,58,660,4,1059,Accessories
2024-01-04 13:00:00,Headphones,North,43,2669,4,1041,Accessories
2024-01-04 14:00:00,Keyboard,East,21,3817,7,1024,Accessories
2024-01-04 15:00:00,Laptop,East,18,3554,5,1077,Electronics
2024-01-04 16:00:00,Headphones,West,28,2399,3,1053,Accessories
2024-01-04 17:00:00,Laptop,East,26,3494,5,1092,Electronics
2024-01-04 18:00:00,Phone,North,33,4100,6,1088,Electronics
2024-01-04 19:00:00,Mouse,South,20,353,4,1074,Accessories
2024-01-04 20:00:00,Mouse,West,26,3066,3,1091,Accessories
2024-01-04 21:00:00,Smartwatch,North,32,543,1,1039,Wearables
2024-01-04 22:00:00,Laptop,North,36,3439,7,1087,Electronics
2024-01-04 23:00:00,Headphones,North,20,4408,6,1024,Accessories
2024-01-05 00:00:00,Keyboard,West,41,125,5,1089,Accessories
2024-01-05 01:00:00,Phone,East,42,4511,4,1050,Electronics
2024-01-05 02:00:00,Monitor,South,47,1707,3,1080,Electronics
2024-01-05 03:00:00,Laptop,North,46,4178,7,1013,Electronics
2024-01-05 04:00:00,Laptop,West,24,1766,2,1046,Electronics
2024-01-05 05:00:00,Headphones,East,29,604,5,1035,Accessories
2024-01-05 06:00:00,Monitor,North,41,4825,4,1091,Electronics
2024-01-05 07:00:00,Mouse,North,23,1879,5,1070,Accessories
2024-01-05 08:00:00,Phone,West,60,2173,1,1081,Electronics
2024-01-05 09:00:00,Monitor,South,41,3604,4,1079,Electronics
2024-01-05 10:00:00,Laptop,West,51,2701,8,1060,Electronics
2024-01-05 11:00:00,Mouse,South,54,545,2,1070,Accessories
2024-01-05 12:00:00,Headphones,South,20,1503,6,1070,Accessories
2024-01-05 13:00:00,Monitor,East,34,4022,3,1094,Electronics
2024-01-05 14:00:00,Phone,South,24,2671,5,1012,Electronics
2024-01-05 15:00:00,Headphones,East,51,4220,4,1086,Accessories
2024-01-05 16:00:00,Keyboard,East,58,3558,2,1082,Accessories
2024-01-05 17:00:00,Keyboard,West,28,472,1,1034,Accessories
2024-01-05 18:00:00,Smartwatch,East,50,2086,10,1013,Wearables
2024-01-05 19:00:00,Monitor,West,18,2501,2,1089,Electronics
2024-01-05 20:00:00,Phone,North,39,2868,6,1018,Electronics
2024-01-05 21:00:00,Mouse,South,22,3136,7,1034,Accessories
2024-01-05 22:00:00,Keyboard,North,44,1710,9,1042,Accessories
2024-01-05 23:00:00,Smartwatch,South,43,2024,4,1021,Wearables
2024-01-06 00:00:00,Smartwatch,West,45,1742,1,1057,Wearables
2024-01-06 01:00:00,Tablet,East,20,4477,10,1097,Electronics
2024-01-06 02:00:00,Tablet,East,52,4785,6,1061,Electronics
2024-01-06 03:00:00,Monitor,West,25,1284,4,1005,Electronics
2024-01-06 04:00:00,Keyboard,South,29,2050,2,1047,Accessories
2024-01-06 05:00:00,Headphones,South,31,2512,3,1005,Accessories
2024-01-06 06:00:00,Monitor,North,55,2995,3,1069,Electronics
2024-01-06 07:00:00,Keyboard,South,26,1183,6,1061,Accessories
2024-01-06 08:00:00,Tablet,North,49,2334,3,1044,Electronics
2024-01-06 09:00:00,Phone,South,51,2679,7,1044,Electronics
2024-01-06 10:00:00,Keyboard,South,53,3753,5,1006,Accessories
2024-01-06 11:00:00,Headphones,West,36,489,10,1042,Accessories
2024-01-06 12:00:00,Monitor,South,35,2827,8,1056,Electronics
2024-01-06 13:00:00,Smartwatch,North,49,681,5,1021,Wearables
2024-01-06 14:00:00,Tablet,East,58,2645,8,1034,Electronics
2024-01-06 15:00:00,Smartwatch,East,57,2812,9,1038,Wearables
2024-01-06 16:00:00,Tablet,North,20,3904,8,1069,Electronics
2024-01-06 17:00:00,Keyboard,South,55,4395,1,1011,Accessories
2024-01-06 18:00:00,Mouse,South,53,1143,7,1070,Accessories
2024-01-06 19:00:00,Phone,North,42,3346,8,1096,Electronics
2024-01-06 20:00:00,Tablet,North,30,1625,7,1096,Electronics
2024-01-06 21:00:00,Tablet,North,44,4436,5,1093,Electronics
2024-01-06 22:00:00,Monitor,North,23,4505,5,1069,Electronics
2024-01-06 23:00:00,Mouse,West,38,111,3,1069,Accessories
2024-01-07 00:00:00,Mouse,South,26,1709,9,1085,Accessories
2024-01-07 01:00:00,Phone,East,48,1411,7,1050,Electronics
2024-01-07 02:00:00,Smartwatch,West,43,2256,4,1057,Wearables
2024-01-07 03:00:00,Headphones,West,57,1240,1,1067,Accessories
2024-01-07 04:00:00,Laptop,South,38,3850,8,1076,Electronics
2024-01-07 05:00:00,Keyboard,North,53,776,1,1092,Accessories
2024-01-07 06:00:00,Tablet,North,36,3142,8,1048,Electronics
2024-01-07 07:00:00,Keyboard,North,37,951,9,1004,Accessories
2024-01-07 08:00:00,Mouse,North,37,4353,2,1013,Accessories
2024-01-07 09:00:00,Tablet,North,27,3242,1,1029,Electronics
2024-01-07 10:00:00,Laptop,East,18,1366,2,1074,Electronics
2024-01-07 11:00:00,Phone,North,27,4238,1,1015,Electronics
2024-01-07 12:00:00,Headphones,West,28,3145,2,1074,Accessories
2024-01-07 13:00:00,Mouse,North,34,4801,3,1026,Accessories
2024-01-07 14:00:00,Tablet,North,53,3840,5,1068,Electronics
2024-01-07 15:00:00,Headphones,North,27,2105,5,1060,Accessories
2024-01-07 16:00:00,Mouse,West,34,3993,9,1008,Accessories
2024-01-07 17:00:00,Monitor,South,52,3473,1,1057,Electronics
2024-01-07 18:00:00,Phone,South,52,1523,6,1036,Electronics
2024-01-07 19:00:00,Monitor,South,43,1816,7,1092,Electronics
2024-01-07 20:00:00,Mouse,West,30,3895,10,1011,Accessories
2024-01-07 21:00:00,Mouse,South,22,251,5,1039,Accessories
2024-01-07 22:00:00,Headphones,West,33,1763,3,1022,Accessories
2024-01-07 23:00:00,Mouse,West,47,4608,2,1003,Accessories
2024-01-08 00:00:00,Phone,North,33,2872,2,1013,Electronics
2024-01-08 01:00:00,Laptop,West,47,2336,9,1031,Electronics
2024-01-08 02:00:00,Mouse,North,22,3896,8,1036,Accessories
2024-01-08 03:00:00,Laptop,East,37,4639,5,1080,Electronics
2024-01-08 04:00:00,Mouse,East,41,3686,10,1085,Accessories
2024-01-08 05:00:00,Monitor,North,20,1568,1,1069,Electronics
2024-01-08 06:00:00,Smartwatch,West,32,3435,1,1040,Wearables
2024-01-08 07:00:00,Mouse,West,22,4363,5,1028,Accessories
2024-01-08 08:00:00,Monitor,East,25,836,5,1071,Electronics
2024-01-08 09:00:00,Phone,West,52,4725,10,1096,Electronics
2024-01-08 10:00:00,Tablet,South,20,1600,2,1023,Electronics
2024-01-08 11:00:00,Keyboard,North,27,1056,1,1070,Accessories
2024-01-08 12:00:00,Monitor,North,42,1319,1,1085,Electronics
2024-01-08 13:00:00,Monitor,North,42,1515,8,1098,Electronics
2024-01-08 14:00:00,Phone,East,58,4735,3,1010,Electronics
2024-01-08 15:00:00,Keyboard,South,55,2348,4,1040,Accessories
2024-01-08 16:00:00,Phone,South,25,789,2,1003,Electronics
2024-01-08 17:00:00,Tablet,West,34,1489,5,1038,Electronics
2024-01-08 18:00:00,Tablet,North,25,1876,10,1050,Electronics
2024-01-08 19:00:00,Mouse,North,56,1192,3,1023,Accessories
2024-01-08 20:00:00,Mouse,South,33,4231,1,1040,Accessories
2024-01-08 21:00:00,Monitor,West,60,57,5,1061,Electronics
2024-01-08 22:00:00,Monitor,North,54,3259,10,1069,Electronics
2024-01-08 23:00:00,Laptop,North,44,1569,10,1056,Electronics
2024-01-09 00:00:00,Smartwatch,North,18,2905,4,1088,Wearables
2024-01-09 01:00:00,Smartwatch,East,42,2021,1,1094,Wearables
2024-01-09 02:00:00,Laptop,North,23,4799,7,1026,Electronics
2024-01-09 03:00:00,Keyboard,East,19,2103,5,1046,Accessories
2024-01-09 04:00:00,Tablet,East,34,826,1,1057,Electronics
2024-01-09 05:00:00,Phone,East,47,4160,5,1097,Electronics
2024-01-09 06:00:00,Phone,South,23,3003,2,1024,Electronics
2024-01-09 07:00:00,Smartwatch,East,50,2299,3,1028,Wearables
2024-01-09 08:00:00,Headphones,South,54,2849,2,1053,Accessories
2024-01-09 09:00:00,Mouse,North,25,3065,1,1085,Accessories
2024-01-09 10:00:00,Tablet,South,24,2329,8,1021,Electronics
2024-01-09 11:00:00,Monitor,East,55,577,1,1062,Electronics
2024-01-09 12:00:00,Laptop,North,57,4466,5,1030,Electronics
2024-01-09 13:00:00,Keyboard,North,26,1395,4,1030,Accessories
2024-01-09 14:00:00,Laptop,East,38,2657,2,1007,Electronics
2024-01-09 15:00:00,Laptop,South,42,4463,1,1065,Electronics
2024-01-09 16:00:00,Smartwatch,East,60,4390,6,1085,Wearables
2024-01-09 17:00:00,Keyboard,South,56,2008,6,1074,Accessories
2024-01-09 18:00:00,Headphones,East,27,750,1,1002,Accessories
2024-01-09 19:00:00,Tablet,West,37,2190,4,1031,Electronics
2024-01-09 20:00:00,Laptop,West,49,79,2,1040,Electronics
2024-01-09 21:00:00,Laptop,North,44,469,6,1041,Electronics
2024-01-09 22:00:00,Mouse,West,53,1952,9,1100,Accessories
2024-01-09 23:00:00,Laptop,East,53,2893,9,1038,Electronics
2024-01-10 00:00:00,Phone,West,60,3345,8,1040,Electronics
2024-01-10 01:00:00,Smartwatch,East,31,1890,9,1051,Wearables
2024-01-10 02:00:00,Phone,East,36,279,6,1084,Electronics
2024-01-10 03:00:00,Tablet,East,22,1713,1,1065,Electronics
2024-01-10 04:00:00,Keyboard,West,20,1348,7,1037,Accessories
2024-01-10 05:00:00,Keyboard,West,32,4187,7,1032,Accessories
2024-01-10 06:00:00,Mouse,West,34,1284,1,1098,Accessories
2024-01-10 07:00:00,Mouse,South,23,3581,7,1023,Accessories
2024-01-10 08:00:00,Tablet,North,35,3939,8,1009,Electronics
2024-01-10 09:00:00,Phone,North,23,1612,6,1096,Electronics
2024-01-10 10:00:00,Mouse,North,30,2723,2,1006,Accessories
2024-01-10 11:00:00,Smartwatch,South,22,2530,5,1077,Wearables
2024-01-10 12:00:00,Laptop,East,51,124,2,1042,Electronics
2024-01-10 13:00:00,Tablet,North,24,2576,5,1038,Electronics
2024-01-10 14:00:00,Keyboard,South,25,3709,9,1077,Accessories
2024-01-10 15:00:00,Smartwatch,North,53,4797,4,1050,Wearables
2024-01-10 16:00:00,Smartwatch,South,58,4528,6,1072,Wearables
2024-01-10 17:00:00,Phone,South,24,3165,2,1054,Electronics
2024-01-10 18:00:00,Mouse,South,37,3001,6,1014,Accessories
2024-01-10 19:00:00,Phone,West,18,3679,7,1063,Electronics
2024-01-10 20:00:00,Laptop,East,39,871,1,1059,Electronics
2024-01-10 21:00:00,Monitor,North,23,3544,10,1092,Electronics
2024-01-10 22:00:00,Laptop,South,32,4176,6,1086,Electronics
2024-01-10 23:00:00,Laptop,West,28,4835,2,1025,Electronics
2024-01-11 00:00:00,Headphones,South,38,3627,5,1008,Accessories
2024-01-11 01:00:00,Phone,North,58,1190,3,1061,Electronics
2024-01-11 02:00:00,Mouse,East,25,806,8,1073,Accessories
2024-01-11 03:00:00,Tablet,North,46,1644,8,1001,Electronics
2024-01-11 04:00:00,Monitor,West,55,1260,1,1074,Electronics
2024-01-11 05:00:00,Headphones,East,60,3053,3,1080,Accessories
2024-01-11 06:00:00,Phone,East,18,538,2,1010,Electronics
2024-01-11 07:00:00,Monitor,South,37,4346,6,1089,Electronics
2024-01-11 08:00:00,Mouse,West,37,3472,4,1093,Accessories
2024-01-11 09:00:00,Laptop,South,46,1464,9,1074,Electronics
2024-01-11 10:00:00,Laptop,East,20,4472,7,1079,Electronics
2024-01-11 11:00:00,Keyboard,South,50,3390,2,1083,Accessories
2024-01-11 12:00:00,Laptop,West,41,4442,2,1082,Electronics
2024-01-11 13:00:00,Phone,East,44,2620,6,1084,Electronics
2024-01-11 14:00:00,Laptop,South,18,3211,2,1065,Electronics
2024-01-11 15:00:00,Keyboard,South,54,2443,2,1036,Accessories
2024-01-11 16:00:00,Phone,East,35,1772,2,1051,Electronics
2024-01-11 17:00:00,Keyboard,West,21,2491,7,1058,Accessories
2024-01-11 18:00:00,Mouse,North,42,3640,3,1054,Accessories
2024-01-11 19:00:00,Tablet,North,47,3217,8,1009,Electronics
2024-01-11 20:00:00,Keyboard,East,24,464,2,1060,Accessories
2024-01-11 21:00:00,Headphones,North,36,4341,5,1003,Accessories
2024-01-11 22:00:00,Headphones,South,60,4459,4,1077,Accessories
2024-01-11 23:00:00,Smartwatch,North,50,1482,6,1074,Wearables
2024-01-12 00:00:00,Phone,South,47,1777,10,1048,Electronics
2024-01-12 01:00:00,Headphones,East,51,216,4,1016,Accessories
2024-01-12 02:00:00,Mouse,North,31,4773,5,1012,Accessories
2024-01-12 03:00:00,Headphones,North,22,1442,2,1097,Accessories
2024-01-12 04:00:00,Tablet,West,19,3011,1,1006,Electronics
2024-01-12 05:00:00,Smartwatch,North,30,4509,7,1028,Wearables
2024-01-12 06:00:00,Phone,South,24,3649,2,1092,Electronics
2024-01-12 07:00:00,Monitor,East,34,1500,7,1045,Electronics
2024-01-12 08:00:00,Smartwatch,East,40,4315,6,1052,Wearables
2024-01-12 09:00:00,Smartwatch,North,42,4948,1,1094,Wearables
2024-01-12 10:00:00,Keyboard,East,35,2421,5,1021,Accessories
2024-01-12 11:00:00,Mouse,West,38,3286,8,1041,Accessories
2024-01-12 12:00:00,Smartwatch,North,48,3874,3,1062,Wearables
2024-01-12 13:00:00,Monitor,North,26,1798,6,1089,Electronics
2024-01-12 14:00:00,Phone,North,27,3268,6,1051,Electronics
2024-01-12 15:00:00,Keyboard,West,47,1764,4,1018,Accessories
2024-01-12 16:00:00,Keyboard,South,38,689,2,1009,Accessories
2024-01-12 17:00:00,Phone,South,60,3299,1,1008,Electronics
2024-01-12 18:00:00,Mouse,North,48,1707,8,1093,Accessories
2024-01-12 19:00:00,Monitor,East,56,2049,4,1081,Electronics
2024-01-12 20:00:00,Monitor,West,35,184,8,1077,Electronics
2024-01-12 21:00:00,Phone,West,21,4589,2,1005,Electronics
2024-01-12 22:00:00,Phone,North,47,2454,3,1019,Electronics
2024-01-12 23:00:00,Smartwatch,North,35,3223,3,1068,Wearables
2024-01-13 00:00:00,Laptop,North,19,393,1,1004,Electronics
2024-01-13 01:00:00,Monitor,South,32,894,8,1045,Electronics
2024-01-13 02:00:00,Laptop,South,31,3892,3,1059,Electronics
2024-01-13 03:00:00,Monitor,South,46,1341,6,1098,Electronics
2024-01-13 04:00:00,Smartwatch,West,34,3278,1,1076,Wearables
2024-01-13 05:00:00,Tablet,North,34,1297,9,1090,Electronics
2024-01-13 06:00:00,Monitor,North,57,4261,5,1044,Electronics
2024-01-13 07:00:00,Smartwatch,North,58,166,6,1048,Wearables
2024-01-13 08:00:00,Phone,South,55,1980,3,1003,Electronics
2024-01-13 09:00:00,Mouse,South,57,1749,5,1004,Accessories
2024-01-13 10:00:00,Monitor,South,51,3369,1,1008,Electronics
2024-01-13 11:00:00,Mouse,West,46,2602,9,1098,Accessories
2024-01-13 12:00:00,Keyboard,North,18,452,9,1033,Accessories
2024-01-13 13:00:00,Smartwatch,East,56,4273,7,1039,Wearables
2024-01-13 14:00:00,Headphones,North,32,2376,1,1036,Accessories
2024-01-13 15:00:00,Phone,South,33,4142,10,1010,Electronics
2024-01-13 16:00:00,Headphones,North,56,2354,7,1045,Accessories
2024-01-13 17:00:00,Monitor,East,24,4727,10,1055,Electronics
2024-01-13 18:00:00,Mouse,East,32,711,3,1099,Accessories
2024-01-13 19:00:00,Tablet,North,43,789,6,1049,Electronics
2024-01-13 20:00:00,Smartwatch,West,57,3598,4,1088,Wearables
2024-01-13 21:00:00,Monitor,West,36,2012,4,1031,Electronics
2024-01-13 22:00:00,Tablet,West,23,2131,7,1006,Electronics
2024-01-13 23:00:00,Monitor,East,29,1873,1,1048,Electronics
2024-01-14 00:00:00,Phone,South,58,333,2,1094,Electronics
2024-01-14 01:00:00,Keyboard,East,43,1923,1,1058,Accessories
2024-01-14 02:00:00,Tablet,East,37,828,10,1021,Electronics
2024-01-14 03:00:00,Headphones,West,22,550,10,1064,Accessories
2024-01-14 04:00:00,Keyboard,North,18,852,10,1048,Accessories
2024-01-14 05:00:00,Phone,East,42,3230,4,1056,Electronics
2024-01-14 06:00:00,Headphones,South,19,3425,2,1020,Accessories
2024-01-14 07:00:00,Smartwatch,South,32,1974,10,1024,Wearables
2024-01-14 08:00:00,Phone,West,28,3124,2,1003,Electronics
2024-01-14 09:00:00,Phone,West,45,3585,5,1021,Electronics
2024-01-14 10:00:00,Monitor,South,46,1515,1,1015,Electronics
2024-01-14 11:00:00,Laptop,East,40,1227,1,1058,Electronics
2024-01-14 12:00:00,Smartwatch,West,32,4343,10,1041,Wearables
2024-01-14 13:00:00,Headphones,North,22,2295,10,1070,Accessories
2024-01-14 14:00:00,Keyboard,North,59,3022,9,1073,Accessories
2024-01-14 15:00:00,Laptop,North,53,2656,2,1023,Electronics
2024-01-14 16:00:00,Smartwatch,East,20,2556,3,1072,Wearables
2024-01-14 17:00:00,Smartwatch,South,40,642,10,1028,Wearables
2024-01-14 18:00:00,Mouse,North,49,2426,8,1073,Accessories
2024-01-14 19:00:00,Keyboard,East,43,71,2,1090,Accessories
2024-01-14 20:00:00,Phone,West,33,4419,10,1003,Electronics
2024-01-14 21:00:00,Phone,South,23,2763,3,1042,Electronics
2024-01-14 22:00:00,Mouse,East,20,3766,3,1025,Accessories
2024-01-14 23:00:00,Tablet,West,23,3149,9,1059,Electronics
2024-01-15 00:00:00,Monitor,South,19,1297,9,1004,Electronics
2024-01-15 01:00:00,Headphones,East,52,1383,8,1016,Accessories
2024-01-15 02:00:00,Tablet,South,56,4759,5,1096,Electronics
2024-01-15 03:00:00,Tablet,East,43,2933,2,1030,Electronics
2024-01-15 04:00:00,Mouse,West,59,672,6,1083,Accessories
2024-01-15 05:00:00,Laptop,North,39,902,10,1062,Electronics
2024-01-15 06:00:00,Smartwatch,West,36,65,5,1091,Wearables
2024-01-15 07:00:00,Keyboard,West,44,4239,10,1051,Accessories
2024-01-15 08:00:00,Mouse,South,24,2607,3,1090,Accessories
2024-01-15 09:00:00,Phone,South,28,4367,6,1095,Electronics
2024-01-15 10:00:00,Laptop,East,38,3547,5,1004,Electronics
2024-01-15 11:00:00,Tablet,North,32,703,4,1086,Electronics
2024-01-15 12:00:00,Tablet,South,43,348,5,1059,Electronics
2024-01-15 13:00:00,Monitor,West,20,3184,6,1024,Electronics
2024-01-15 14:00:00,Keyboard,South,42,3446,1,1001,Accessories
2024-01-15 15:00:00,Monitor,West,36,408,3,1086,Electronics
2024-01-15 16:00:00,Tablet,West,19,542,7,1028,Electronics
2024-01-15 17:00:00,Headphones,North,21,1546,7,1020,Accessories
2024-01-15 18:00:00,Keyboard,West,35,3240,5,1094,Accessories
2024-01-15 19:00:00,Smartwatch,West,46,100,3,1036,Wearables
2024-01-15 20:00:00,Tablet,West,36,2476,8,1067,Electronics
